Email_ID,User_ID,Campaign_Name,Send_Date,Email_Subject,Device_Type,Open_Status,Click_Status,Bounce_Type,Unsubscribe,Spam_Report,Revenue
EID_0624,UID_033,Flash_Sale,1/26/2024 23:00,Exclusive Offer Inside!,Mobile,Opened,Clicked,None,0,0,104.4
EID_0625,UID_249,New_Arrival,1/27/2024 0:00,Exclusive Offer Inside!,Mobile,Opened,Clicked,None,0,0,88.16
EID_0626,UID_001,New_Arrival,1/27/2024 1:00,Don't Miss This Deal!,Tablet,Not Opened,Not Clicked,None,0,0,261.97
EID_0627,UID_079,Flash_Sale,1/27/2024 2:00,Weekly Newsletter,Desktop,Not Opened,Not Clicked,None,0,0,45.36
EID_0628,UID_128,New_Arrival,1/27/2024 3:00,Final Hours!,Desktop,Opened,Clicked,None,0,0,32.55
EID_0629,UID_145,Newsletter,1/27/2024 4:00,Weekly Newsletter,Desktop,Not Opened,Not Clicked,None,0,0,156.57
EID_0630,UID_147,Spring_Sale,1/27/2024 5:00,Final Hours!,Desktop,Opened,Not Clicked,None,0,0,55.02
EID_0631,UID_054,Flash_Sale,1/27/2024 6:00,Exclusive Offer Inside!,Mobile,Opened,Clicked,None,0,0,173.53
EID_0632,UID_084,Holiday_Deals,1/27/2024 7:00,Weekly Newsletter,Desktop,Opened,Not Clicked,None,1,0,190.33
EID_0633,UID_257,Flash_Sale,1/27/2024 8:00,Final Hours!,Mobile,Opened,Not Clicked,None,0,0,211.25
EID_0634,UID_215,Flash_Sale,1/27/2024 9:00,Weekly Newsletter,Mobile,Opened,Clicked,None,0,0,228.72
EID_0635,UID_144,New_Arrival,1/27/2024 10:00,Check Out New Arrivals,Mobile,Not Opened,Clicked,None,1,0,159.84
EID_0636,UID_152,New_Arrival,1/27/2024 11:00,Weekly Newsletter,Mobile,Opened,Clicked,None,0,0,216.63
EID_0637,UID_212,Holiday_Deals,1/27/2024 12:00,Don't Miss This Deal!,Mobile,Opened,Clicked,None,0,0,156.65
EID_0638,UID_192,Newsletter,1/27/2024 13:00,Don't Miss This Deal!,Mobile,Opened,Not Clicked,None,0,0,208.25
EID_0639,UID_186,Newsletter,1/27/2024 14:00,Final Hours!,Mobile,Not Opened,Not Clicked,Soft Bounce,0,0,98.71
EID_0640,UID_152,Flash_Sale,1/27/2024 15:00,Don't Miss This Deal!,Mobile,Not Opened,Not Clicked,None,0,0,0.44
EID_0641,UID_101,New_Arrival,1/27/2024 16:00,Final Hours!,Desktop,Opened,Clicked,None,0,0,11.61
EID_0642,UID_169,Newsletter,1/27/2024 17:00,Exclusive Offer Inside!,Desktop,Opened,Not Clicked,None,0,0,250.3
EID_0643,UID_161,Spring_Sale,1/27/2024 18:00,Final Hours!,Tablet,Not Opened,Not Clicked,None,0,0,229.67
EID_0644,UID_224,New_Arrival,1/27/2024 19:00,Weekly Newsletter,Desktop,Opened,Not Clicked,None,0,0,134.7
EID_0645,UID_184,Newsletter,1/27/2024 20:00,Weekly Newsletter,Desktop,Opened,Not Clicked,None,0,0,291.08
EID_0646,UID_271,New_Arrival,1/27/2024 21:00,Check Out New Arrivals,Tablet,Not Opened,Clicked,None,0,0,183.6
EID_0647,UID_163,Newsletter,1/27/2024 22:00,Exclusive Offer Inside!,Mobile,Opened,Not Clicked,None,0,0,269.57
EID_0648,UID_037,New_Arrival,1/27/2024 23:00,Don't Miss This Deal!,Mobile,Opened,Clicked,None,0,0,201.2
EID_0649,UID_240,Flash_Sale,1/28/2024 0:00,Don't Miss This Deal!,Mobile,Opened,Not Clicked,None,0,0,42.39
EID_0650,UID_030,Newsletter,1/28/2024 1:00,Exclusive Offer Inside!,Mobile,Not Opened,Not Clicked,None,0,0,159.02
EID_0651,UID_218,Newsletter,1/28/2024 2:00,Weekly Newsletter,Mobile,Opened,Clicked,None,0,0,10.81
EID_0652,UID_011,New_Arrival,1/28/2024 3:00,Final Hours!,Mobile,Not Opened,Not Clicked,None,0,0,272.9
EID_0653,UID_288,Flash_Sale,1/28/2024 4:00,Check Out New Arrivals,Tablet,Opened,Not Clicked,None,0,0,198.09
EID_0654,UID_258,Flash_Sale,1/28/2024 5:00,Weekly Newsletter,Desktop,Opened,Not Clicked,None,0,0,268.69
EID_0655,UID_124,Holiday_Deals,1/28/2024 6:00,Weekly Newsletter,Mobile,Opened,Clicked,None,0,0,34.27
EID_0656,UID_174,Holiday_Deals,1/28/2024 7:00,Final Hours!,Mobile,Opened,Clicked,None,0,0,104.42
EID_0657,UID_022,Spring_Sale,1/28/2024 8:00,Exclusive Offer Inside!,Tablet,Opened,Clicked,None,0,0,255.09
EID_0658,UID_118,Holiday_Deals,1/28/2024 9:00,Final Hours!,Desktop,Opened,Clicked,None,0,0,280.13
EID_0659,UID_055,Newsletter,1/28/2024 10:00,Weekly Newsletter,Mobile,Opened,Clicked,None,0,0,31.07
EID_0660,UID_286,New_Arrival,1/28/2024 11:00,Weekly Newsletter,Mobile,Opened,Not Clicked,None,0,0,1.04
EID_0661,UID_181,Spring_Sale,1/28/2024 12:00,Weekly Newsletter,Tablet,Opened,Not Clicked,None,0,0,63.83
EID_0662,UID_277,Holiday_Deals,1/28/2024 13:00,Final Hours!,Tablet,Not Opened,Clicked,None,0,0,214.48
EID_0663,UID_276,Holiday_Deals,1/28/2024 14:00,Weekly Newsletter,Mobile,Not Opened,Clicked,None,1,0,99.07
EID_0664,UID_232,Spring_Sale,1/28/2024 15:00,Weekly Newsletter,Desktop,Opened,Clicked,None,0,0,134.61
EID_0665,UID_167,Holiday_Deals,1/28/2024 16:00,Check Out New Arrivals,Desktop,Not Opened,Not Clicked,Hard Bounce,0,0,262.27
EID_0666,UID_291,Holiday_Deals,1/28/2024 17:00,Check Out New Arrivals,Mobile,Not Opened,Not Clicked,None,0,0,114.49
EID_0667,UID_029,Holiday_Deals,1/28/2024 18:00,Weekly Newsletter,Mobile,Opened,Not Clicked,None,0,0,30.46
EID_0668,UID_056,Spring_Sale,1/28/2024 19:00,Check Out New Arrivals,Mobile,Opened,Clicked,Soft Bounce,0,0,270.4
EID_0669,UID_176,Newsletter,1/28/2024 20:00,Check Out New Arrivals,Desktop,Not Opened,Clicked,None,0,0,112.32
EID_0670,UID_067,Spring_Sale,1/28/2024 21:00,Exclusive Offer Inside!,Tablet,Not Opened,Not Clicked,Hard Bounce,0,0,299.73
EID_0671,UID_288,Spring_Sale,1/28/2024 22:00,Exclusive Offer Inside!,Tablet,Opened,Not Clicked,None,0,0,36.21
EID_0672,UID_218,Holiday_Deals,1/28/2024 23:00,Don't Miss This Deal!,Tablet,Opened,Not Clicked,None,0,0,151.12
EID_0673,UID_028,Newsletter,1/29/2024 0:00,Exclusive Offer Inside!,Mobile,Opened,Not Clicked,None,1,0,171.26
EID_0674,UID_109,New_Arrival,1/29/2024 1:00,Final Hours!,Desktop,Opened,Clicked,None,0,0,216.51
EID_0675,UID_240,Flash_Sale,1/29/2024 2:00,Check Out New Arrivals,Mobile,Opened,Clicked,None,0,0,200.89
EID_0676,UID_228,New_Arrival,1/29/2024 3:00,Don't Miss This Deal!,Desktop,Opened,Clicked,None,0,0,32.98
EID_0677,UID_269,Holiday_Deals,1/29/2024 4:00,Check Out New Arrivals,Mobile,Opened,Not Clicked,None,0,0,87.87
EID_0678,UID_274,New_Arrival,1/29/2024 5:00,Don't Miss This Deal!,Tablet,Opened,Not Clicked,None,0,0,141.36
EID_0679,UID_050,Newsletter,1/29/2024 6:00,Weekly Newsletter,Mobile,Opened,Not Clicked,None,0,0,52.95
EID_0680,UID_299,Newsletter,1/29/2024 7:00,Exclusive Offer Inside!,Tablet,Opened,Clicked,None,0,0,233.18
EID_0681,UID_225,Holiday_Deals,1/29/2024 8:00,Don't Miss This Deal!,Mobile,Opened,Clicked,None,0,0,178.91
EID_0682,UID_024,Newsletter,1/29/2024 9:00,Check Out New Arrivals,Desktop,Not Opened,Not Clicked,None,0,0,189.52
EID_0683,UID_005,Holiday_Deals,1/29/2024 10:00,Don't Miss This Deal!,Desktop,Opened,Clicked,None,0,0,92.81
EID_0684,UID_299,Holiday_Deals,1/29/2024 11:00,Check Out New Arrivals,Mobile,Not Opened,Not Clicked,None,0,0,111.13
EID_0685,UID_103,Spring_Sale,1/29/2024 12:00,Final Hours!,Tablet,Not Opened,Clicked,None,1,0,259.07
EID_0686,UID_228,New_Arrival,1/29/2024 13:00,Final Hours!,Tablet,Opened,Clicked,None,0,0,94.16
EID_0687,UID_154,Spring_Sale,1/29/2024 14:00,Check Out New Arrivals,Desktop,Opened,Clicked,None,0,0,212.65
EID_0688,UID_247,Holiday_Deals,1/29/2024 15:00,Final Hours!,Mobile,Opened,Not Clicked,None,1,0,174.93
EID_0689,UID_269,Flash_Sale,1/29/2024 16:00,Don't Miss This Deal!,Desktop,Opened,Clicked,None,0,0,294.48
EID_0690,UID_232,Flash_Sale,1/29/2024 17:00,Don't Miss This Deal!,Desktop,Not Opened,Not Clicked,Hard Bounce,0,0,41.61
EID_0691,UID_277,Holiday_Deals,1/29/2024 18:00,Final Hours!,Mobile,Not Opened,Not Clicked,Hard Bounce,0,0,70.4
EID_0692,UID_040,Flash_Sale,1/29/2024 19:00,Exclusive Offer Inside!,Mobile,Not Opened,Not Clicked,None,0,0,279.9
EID_0693,UID_206,New_Arrival,1/29/2024 20:00,Exclusive Offer Inside!,Tablet,Not Opened,Not Clicked,None,0,0,61.63
EID_0694,UID_299,Spring_Sale,1/29/2024 21:00,Don't Miss This Deal!,Mobile,Opened,Not Clicked,None,0,0,158.98
EID_0695,UID_059,New_Arrival,1/29/2024 22:00,Check Out New Arrivals,Tablet,Opened,Not Clicked,None,0,0,55.58
EID_0696,UID_049,Newsletter,1/29/2024 23:00,Exclusive Offer Inside!,Desktop,Opened,Clicked,None,0,0,124.8
EID_0697,UID_175,Spring_Sale,1/30/2024 0:00,Don't Miss This Deal!,Tablet,Opened,Clicked,None,0,0,290.2
EID_0698,UID_242,Spring_Sale,1/30/2024 1:00,Final Hours!,Desktop,Opened,Clicked,None,0,1,60.03
EID_0699,UID_147,New_Arrival,1/30/2024 2:00,Final Hours!,Mobile,Opened,Not Clicked,None,1,0,31.54
EID_0700,UID_292,Spring_Sale,1/30/2024 3:00,Check Out New Arrivals,Desktop,Not Opened,Clicked,Soft Bounce,0,0,295.66
EID_0701,UID_033,Holiday_Deals,1/30/2024 4:00,Weekly Newsletter,Desktop,Not Opened,Clicked,Hard Bounce,0,0,24.16
EID_0702,UID_108,New_Arrival,1/30/2024 5:00,Don't Miss This Deal!,Tablet,Not Opened,Not Clicked,None,0,0,279.55
EID_0703,UID_220,Flash_Sale,1/30/2024 6:00,Final Hours!,Tablet,Opened,Not Clicked,None,0,0,198.34
EID_0704,UID_220,New_Arrival,1/30/2024 7:00,Weekly Newsletter,Tablet,Not Opened,Clicked,None,0,0,245.87
EID_0705,UID_275,Flash_Sale,1/30/2024 8:00,Don't Miss This Deal!,Tablet,Opened,Not Clicked,None,0,0,126.58
EID_0706,UID_101,New_Arrival,1/30/2024 9:00,Check Out New Arrivals,Desktop,Not Opened,Not Clicked,None,0,0,14.8
EID_0707,UID_031,Holiday_Deals,1/30/2024 10:00,Exclusive Offer Inside!,Tablet,Opened,Clicked,Hard Bounce,0,0,191.97
EID_0708,UID_050,Newsletter,1/30/2024 11:00,Weekly Newsletter,Desktop,Not Opened,Not Clicked,None,0,0,192.11
EID_0709,UID_170,Holiday_Deals,1/30/2024 12:00,Weekly Newsletter,Mobile,Opened,Not Clicked,Soft Bounce,0,0,21.83
EID_0710,UID_017,Holiday_Deals,1/30/2024 13:00,Weekly Newsletter,Tablet,Opened,Clicked,None,0,0,89.21
EID_0711,UID_220,Newsletter,1/30/2024 14:00,Exclusive Offer Inside!,Mobile,Opened,Clicked,None,0,0,92.48
EID_0712,UID_196,Flash_Sale,1/30/2024 15:00,Exclusive Offer Inside!,Desktop,Opened,Clicked,None,0,0,238.56
EID_0713,UID_262,Holiday_Deals,1/30/2024 16:00,Exclusive Offer Inside!,Desktop,Opened,Clicked,None,0,0,181.39
EID_0714,UID_275,Newsletter,1/30/2024 17:00,Final Hours!,Desktop,Opened,Clicked,None,0,0,32.97
EID_0715,UID_186,Newsletter,1/30/2024 18:00,Check Out New Arrivals,Desktop,Not Opened,Not Clicked,Hard Bounce,0,0,13.29
EID_0716,UID_215,New_Arrival,1/30/2024 19:00,Final Hours!,Mobile,Opened,Clicked,None,0,0,112.53
EID_0717,UID_040,Spring_Sale,1/30/2024 20:00,Exclusive Offer Inside!,Mobile,Opened,Clicked,None,0,0,144.82
EID_0718,UID_042,New_Arrival,1/30/2024 21:00,Don't Miss This Deal!,Tablet,Not Opened,Not Clicked,None,0,0,221.59
EID_0719,UID_152,Spring_Sale,1/30/2024 22:00,Check Out New Arrivals,Tablet,Not Opened,Clicked,None,0,0,34.13
EID_0720,UID_150,Holiday_Deals,1/30/2024 23:00,Final Hours!,Tablet,Opened,Not Clicked,None,0,0,64.97
EID_0721,UID_053,New_Arrival,1/31/2024 0:00,Weekly Newsletter,Mobile,Opened,Not Clicked,None,0,0,242.01
EID_0722,UID_213,Holiday_Deals,1/31/2024 1:00,Check Out New Arrivals,Tablet,Not Opened,Not Clicked,None,0,0,31.38
EID_0723,UID_152,Newsletter,1/31/2024 2:00,Check Out New Arrivals,Mobile,Opened,Not Clicked,None,0,0,17.98
EID_0724,UID_145,New_Arrival,1/31/2024 3:00,Check Out New Arrivals,Tablet,Not Opened,Not Clicked,None,0,0,213.62
EID_0725,UID_123,Flash_Sale,1/31/2024 4:00,Final Hours!,Mobile,Opened,Clicked,None,0,0,9.36
EID_0726,UID_115,Newsletter,1/31/2024 5:00,Weekly Newsletter,Tablet,Opened,Not Clicked,None,0,0,228.65
EID_0727,UID_209,Flash_Sale,1/31/2024 6:00,Weekly Newsletter,Mobile,Opened,Not Clicked,None,0,0,75.26
EID_0728,UID_056,Flash_Sale,1/31/2024 7:00,Final Hours!,Desktop,Not Opened,Clicked,None,0,0,151.45
EID_0729,UID_284,Spring_Sale,1/31/2024 8:00,Check Out New Arrivals,Tablet,Not Opened,Clicked,None,0,0,295.87
EID_0730,UID_194,Flash_Sale,1/31/2024 9:00,Weekly Newsletter,Desktop,Opened,Clicked,None,0,0,49.57
EID_0731,UID_034,New_Arrival,1/31/2024 10:00,Final Hours!,Desktop,Not Opened,Clicked,None,0,0,197.88
EID_0732,UID_065,Holiday_Deals,1/31/2024 11:00,Weekly Newsletter,Desktop,Not Opened,Clicked,None,0,0,113.52
EID_0733,UID_111,Flash_Sale,1/31/2024 12:00,Check Out New Arrivals,Mobile,Opened,Clicked,None,0,0,209.96
EID_0734,UID_131,Spring_Sale,1/31/2024 13:00,Final Hours!,Tablet,Not Opened,Clicked,None,0,0,204.76
EID_0735,UID_022,Flash_Sale,1/31/2024 14:00,Final Hours!,Mobile,Opened,Clicked,None,0,0,47.2
EID_0736,UID_100,Holiday_Deals,1/31/2024 15:00,Final Hours!,Tablet,Opened,Clicked,None,0,0,139.43
EID_0737,UID_231,New_Arrival,1/31/2024 16:00,Don't Miss This Deal!,Mobile,Opened,Not Clicked,None,0,0,215.96
EID_0738,UID_118,Flash_Sale,1/31/2024 17:00,Weekly Newsletter,Desktop,Not Opened,Not Clicked,None,0,0,222.51
EID_0739,UID_268,Newsletter,1/31/2024 18:00,Weekly Newsletter,Desktop,Opened,Not Clicked,Hard Bounce,0,0,29.69
EID_0740,UID_293,Holiday_Deals,1/31/2024 19:00,Exclusive Offer Inside!,Desktop,Opened,Not Clicked,None,0,0,38.52
EID_0741,UID_240,Flash_Sale,1/31/2024 20:00,Weekly Newsletter,Tablet,Not Opened,Not Clicked,Hard Bounce,0,0,167.88
EID_0742,UID_041,Holiday_Deals,1/31/2024 21:00,Final Hours!,Mobile,Not Opened,Not Clicked,None,0,0,144.74
EID_0743,UID_058,Holiday_Deals,1/31/2024 22:00,Final Hours!,Desktop,Opened,Not Clicked,Soft Bounce,0,0,244.61
EID_0744,UID_063,Holiday_Deals,1/31/2024 23:00,Final Hours!,Mobile,Not Opened,Not Clicked,None,0,1,216.97
EID_0745,UID_091,Holiday_Deals,2/1/2024 0:00,Final Hours!,Mobile,Opened,Not Clicked,None,0,0,181.38
EID_0746,UID_017,Spring_Sale,2/1/2024 1:00,Exclusive Offer Inside!,Desktop,Opened,Not Clicked,None,0,0,132.23
EID_0747,UID_282,Spring_Sale,2/1/2024 2:00,Weekly Newsletter,Tablet,Not Opened,Not Clicked,None,0,0,282.64
EID_0748,UID_177,Spring_Sale,2/1/2024 3:00,Weekly Newsletter,Mobile,Opened,Not Clicked,None,0,0,185.6
EID_0749,UID_093,Holiday_Deals,2/1/2024 4:00,Don't Miss This Deal!,Desktop,Opened,Not Clicked,Hard Bounce,0,0,288.96
EID_0750,UID_027,New_Arrival,2/1/2024 5:00,Weekly Newsletter,Desktop,Opened,Not Clicked,None,0,0,121.2
EID_0751,UID_081,Newsletter,2/1/2024 6:00,Don't Miss This Deal!,Tablet,Opened,Not Clicked,None,0,0,297.86
EID_0752,UID_125,Spring_Sale,2/1/2024 7:00,Check Out New Arrivals,Desktop,Opened,Clicked,Hard Bounce,0,0,292.45
EID_0753,UID_038,Holiday_Deals,2/1/2024 8:00,Final Hours!,Tablet,Not Opened,Not Clicked,None,0,0,189.38
EID_0754,UID_288,Spring_Sale,2/1/2024 9:00,Weekly Newsletter,Tablet,Opened,Not Clicked,None,0,0,86.22
EID_0755,UID_257,Newsletter,2/1/2024 10:00,Don't Miss This Deal!,Desktop,Not Opened,Not Clicked,None,0,1,75.71
EID_0756,UID_009,Spring_Sale,2/1/2024 11:00,Weekly Newsletter,Mobile,Opened,Not Clicked,None,0,1,171.55
EID_0757,UID_236,Holiday_Deals,2/1/2024 12:00,Weekly Newsletter,Mobile,Opened,Not Clicked,Hard Bounce,0,0,20.15
EID_0758,UID_232,Spring_Sale,2/1/2024 13:00,Check Out New Arrivals,Tablet,Not Opened,Not Clicked,None,0,0,62.49
EID_0759,UID_243,New_Arrival,2/1/2024 14:00,Weekly Newsletter,Mobile,Not Opened,Not Clicked,None,0,0,149.44
EID_0760,UID_134,Holiday_Deals,2/1/2024 15:00,Check Out New Arrivals,Mobile,Not Opened,Clicked,None,1,0,259.75
EID_0761,UID_165,New_Arrival,2/1/2024 16:00,Check Out New Arrivals,Desktop,Opened,Clicked,None,0,0,117.95
EID_0762,UID_126,Flash_Sale,2/1/2024 17:00,Final Hours!,Desktop,Not Opened,Clicked,None,0,0,216.34
EID_0763,UID_295,Flash_Sale,2/1/2024 18:00,Check Out New Arrivals,Tablet,Not Opened,Not Clicked,None,0,0,255.21
EID_0764,UID_132,Flash_Sale,2/1/2024 19:00,Don't Miss This Deal!,Tablet,Opened,Clicked,None,0,0,261.89
EID_0765,UID_202,Newsletter,2/1/2024 20:00,Don't Miss This Deal!,Tablet,Opened,Not Clicked,None,0,0,160.51
EID_0766,UID_113,Spring_Sale,2/1/2024 21:00,Check Out New Arrivals,Mobile,Opened,Not Clicked,None,0,0,81.74
EID_0767,UID_008,Spring_Sale,2/1/2024 22:00,Exclusive Offer Inside!,Desktop,Opened,Clicked,Hard Bounce,0,0,203.33
EID_0768,UID_023,Holiday_Deals,2/1/2024 23:00,Check Out New Arrivals,Tablet,Not Opened,Not Clicked,None,0,0,162.59
EID_0769,UID_113,New_Arrival,2/2/2024 0:00,Exclusive Offer Inside!,Tablet,Opened,Not Clicked,None,0,0,43.5
EID_0770,UID_244,New_Arrival,2/2/2024 1:00,Weekly Newsletter,Tablet,Opened,Clicked,None,0,0,267.68
EID_0771,UID_191,Holiday_Deals,2/2/2024 2:00,Exclusive Offer Inside!,Mobile,Opened,Clicked,None,0,0,226.46
EID_0772,UID_066,Flash_Sale,2/2/2024 3:00,Don't Miss This Deal!,Desktop,Opened,Clicked,None,0,0,46.15
EID_0773,UID_294,New_Arrival,2/2/2024 4:00,Don't Miss This Deal!,Tablet,Not Opened,Not Clicked,None,0,0,174.56
EID_0774,UID_148,Spring_Sale,2/2/2024 5:00,Check Out New Arrivals,Mobile,Opened,Clicked,None,0,0,258.7
EID_0775,UID_158,Newsletter,2/2/2024 6:00,Exclusive Offer Inside!,Desktop,Not Opened,Clicked,None,0,0,57.13
EID_0776,UID_176,New_Arrival,2/2/2024 7:00,Check Out New Arrivals,Desktop,Not Opened,Clicked,None,1,0,165.43
EID_0777,UID_217,Spring_Sale,2/2/2024 8:00,Check Out New Arrivals,Desktop,Opened,Not Clicked,None,0,0,147.07
EID_0778,UID_010,Flash_Sale,2/2/2024 9:00,Check Out New Arrivals,Tablet,Opened,Clicked,None,1,0,269.01
EID_0779,UID_188,Newsletter,2/2/2024 10:00,Check Out New Arrivals,Desktop,Opened,Clicked,None,0,0,162.82
EID_0780,UID_081,Flash_Sale,2/2/2024 11:00,Don't Miss This Deal!,Mobile,Opened,Not Clicked,None,0,0,173.82
EID_0781,UID_088,Spring_Sale,2/2/2024 12:00,Weekly Newsletter,Desktop,Opened,Not Clicked,Hard Bounce,0,0,49.97
EID_0782,UID_110,Flash_Sale,2/2/2024 13:00,Don't Miss This Deal!,Mobile,Opened,Clicked,None,0,0,68.45
EID_0783,UID_268,Holiday_Deals,2/2/2024 14:00,Don't Miss This Deal!,Mobile,Opened,Not Clicked,None,1,0,148.54
EID_0784,UID_245,Spring_Sale,2/2/2024 15:00,Don't Miss This Deal!,Mobile,Opened,Not Clicked,None,0,0,50.51
EID_0785,UID_145,Flash_Sale,2/2/2024 16:00,Final Hours!,Desktop,Opened,Not Clicked,None,0,0,196.5
EID_0786,UID_285,Holiday_Deals,2/2/2024 17:00,Check Out New Arrivals,Mobile,Opened,Not Clicked,None,0,0,247.24
EID_0787,UID_057,Holiday_Deals,2/2/2024 18:00,Check Out New Arrivals,Mobile,Opened,Not Clicked,None,0,0,110.87
EID_0788,UID_292,Flash_Sale,2/2/2024 19:00,Final Hours!,Tablet,Not Opened,Not Clicked,None,0,0,233.23
EID_0789,UID_196,Flash_Sale,2/2/2024 20:00,Weekly Newsletter,Desktop,Not Opened,Clicked,None,0,0,296.61
EID_0790,UID_007,Holiday_Deals,2/2/2024 21:00,Don't Miss This Deal!,Mobile,Opened,Not Clicked,None,0,0,233.45
EID_0791,UID_147,Spring_Sale,2/2/2024 22:00,Exclusive Offer Inside!,Tablet,Opened,Not Clicked,None,0,0,144.54
EID_0792,UID_028,Spring_Sale,2/2/2024 23:00,Check Out New Arrivals,Mobile,Opened,Clicked,Hard Bounce,0,0,258.32
EID_0793,UID_105,Flash_Sale,2/3/2024 0:00,Exclusive Offer Inside!,Tablet,Opened,Not Clicked,None,0,1,106.68
EID_0794,UID_214,Newsletter,2/3/2024 1:00,Don't Miss This Deal!,Desktop,Not Opened,Clicked,None,0,0,186.58
EID_0795,UID_005,New_Arrival,2/3/2024 2:00,Exclusive Offer Inside!,Mobile,Not Opened,Not Clicked,None,0,0,15.33
EID_0796,UID_109,Flash_Sale,2/3/2024 3:00,Check Out New Arrivals,Mobile,Opened,Not Clicked,None,0,0,71.47
EID_0797,UID_177,Holiday_Deals,2/3/2024 4:00,Don't Miss This Deal!,Desktop,Not Opened,Clicked,None,0,0,66.46
EID_0798,UID_252,Newsletter,2/3/2024 5:00,Check Out New Arrivals,Desktop,Opened,Not Clicked,None,0,0,66.29
EID_0799,UID_140,Newsletter,2/3/2024 6:00,Don't Miss This Deal!,Tablet,Opened,Clicked,None,0,0,88.98
EID_0800,UID_018,New_Arrival,2/3/2024 7:00,Don't Miss This Deal!,Tablet,Opened,Not Clicked,None,0,0,180.48
EID_0801,UID_117,New_Arrival,2/3/2024 8:00,Weekly Newsletter,Mobile,Opened,Not Clicked,None,0,0,256.63
EID_0802,UID_051,Newsletter,2/3/2024 9:00,Don't Miss This Deal!,Mobile,Opened,Not Clicked,None,0,0,139.38
EID_0803,UID_005,Spring_Sale,2/3/2024 10:00,Weekly Newsletter,Mobile,Opened,Not Clicked,None,0,0,156.32
EID_0804,UID_194,Holiday_Deals,2/3/2024 11:00,Don't Miss This Deal!,Mobile,Opened,Not Clicked,None,0,0,281.34
EID_0805,UID_059,Flash_Sale,2/3/2024 12:00,Check Out New Arrivals,Tablet,Opened,Not Clicked,None,0,0,172.12
EID_0806,UID_201,Newsletter,2/3/2024 13:00,Final Hours!,Desktop,Opened,Clicked,None,0,0,227.69
EID_0807,UID_184,New_Arrival,2/3/2024 14:00,Don't Miss This Deal!,Tablet,Not Opened,Not Clicked,None,0,0,9.73
EID_0808,UID_291,New_Arrival,2/3/2024 15:00,Weekly Newsletter,Tablet,Opened,Not Clicked,None,0,0,25.99
EID_0809,UID_153,New_Arrival,2/3/2024 16:00,Check Out New Arrivals,Desktop,Opened,Not Clicked,Hard Bounce,0,0,48.14
EID_0810,UID_272,Newsletter,2/3/2024 17:00,Don't Miss This Deal!,Mobile,Not Opened,Not Clicked,None,0,0,252.43
EID_0811,UID_297,New_Arrival,2/3/2024 18:00,Final Hours!,Mobile,Opened,Not Clicked,None,0,0,172.95
EID_0812,UID_110,Spring_Sale,2/3/2024 19:00,Don't Miss This Deal!,Desktop,Opened,Clicked,None,0,0,175.79
EID_0813,UID_148,Spring_Sale,2/3/2024 20:00,Final Hours!,Desktop,Opened,Not Clicked,Soft Bounce,0,0,250.09
EID_0814,UID_059,Holiday_Deals,2/3/2024 21:00,Check Out New Arrivals,Tablet,Opened,Not Clicked,None,0,0,247.89
EID_0815,UID_196,Holiday_Deals,2/3/2024 22:00,Don't Miss This Deal!,Desktop,Opened,Clicked,Soft Bounce,0,0,192.61
EID_0816,UID_288,Spring_Sale,2/3/2024 23:00,Final Hours!,Mobile,Opened,Clicked,None,0,0,291.98
EID_0817,UID_244,Newsletter,2/4/2024 0:00,Exclusive Offer Inside!,Desktop,Opened,Clicked,None,0,0,284.75
EID_0818,UID_295,Holiday_Deals,2/4/2024 1:00,Don't Miss This Deal!,Desktop,Opened,Clicked,None,0,0,114.68
EID_0819,UID_199,Holiday_Deals,2/4/2024 2:00,Don't Miss This Deal!,Desktop,Opened,Not Clicked,Hard Bounce,0,0,67.78
EID_0820,UID_200,Newsletter,2/4/2024 3:00,Final Hours!,Mobile,Opened,Not Clicked,None,0,0,72.97
EID_0821,UID_285,Holiday_Deals,2/4/2024 4:00,Final Hours!,Desktop,Opened,Not Clicked,None,0,0,224.89
EID_0822,UID_129,Flash_Sale,2/4/2024 5:00,Check Out New Arrivals,Mobile,Opened,Not Clicked,None,1,0,79.51
EID_0823,UID_118,Flash_Sale,2/4/2024 6:00,Final Hours!,Mobile,Opened,Clicked,None,0,0,17.98
EID_0824,UID_213,Spring_Sale,2/4/2024 7:00,Exclusive Offer Inside!,Desktop,Not Opened,Clicked,None,1,0,48.12
EID_0825,UID_231,Flash_Sale,2/4/2024 8:00,Exclusive Offer Inside!,Mobile,Opened,Not Clicked,Soft Bounce,1,0,168.01
EID_0826,UID_045,Flash_Sale,2/4/2024 9:00,Check Out New Arrivals,Tablet,Opened,Clicked,None,0,0,129.93
EID_0827,UID_066,Newsletter,2/4/2024 10:00,Check Out New Arrivals,Desktop,Opened,Not Clicked,Hard Bounce,0,0,297.31
EID_0828,UID_290,Holiday_Deals,2/4/2024 11:00,Final Hours!,Tablet,Opened,Clicked,None,0,0,42.01
EID_0829,UID_176,Spring_Sale,2/4/2024 12:00,Check Out New Arrivals,Desktop,Not Opened,Not Clicked,None,0,0,2.08
EID_0830,UID_161,New_Arrival,2/4/2024 13:00,Exclusive Offer Inside!,Tablet,Opened,Not Clicked,None,0,0,200.84
EID_0831,UID_103,New_Arrival,2/4/2024 14:00,Final Hours!,Tablet,Opened,Not Clicked,Hard Bounce,0,0,25.28
