Session_ID,User_ID,Date,Page_URL,Device_Type,Browser,Operating_System,Traffic_Source,Country,City,Session_Duration_Seconds,Pages_Viewed,Conversions,Bounce,Revenue
SID_0662,UID_141,1/28/2024 13:00,/checkout,Tablet,Safari,macOS,Direct,Canada,New York,764,4,0,1,88.08
SID_0663,UID_168,1/28/2024 14:00,/contact,Mobile,Firefox,Windows,Organic Search,Germany,London,396,1,1,0,303.63
SID_0664,UID_170,1/28/2024 15:00,/contact,Desktop,Chrome,Windows,Social,UK,London,279,2,0,0,238.31
SID_0665,UID_137,1/28/2024 16:00,/checkout,Desktop,Safari,Android,Organic Search,USA,Toronto,624,3,0,0,432.85
SID_0666,UID_178,1/28/2024 17:00,/checkout,Desktop,Firefox,Linux,Referral,India,New York,269,9,0,0,16.05
SID_0667,UID_027,1/28/2024 18:00,/checkout,Mobile,Edge,Windows,Social,India,New York,409,8,0,0,321.93
SID_0668,UID_122,1/28/2024 19:00,/product,Mobile,Chrome,Windows,Social,USA,London,864,7,0,0,381.47
SID_0669,UID_194,1/28/2024 20:00,/checkout,Mobile,Edge,iOS,Paid Search,India,Toronto,500,4,0,0,379.74
SID_0670,UID_005,1/28/2024 21:00,/cart,Mobile,Chrome,iOS,Referral,India,London,804,1,0,0,443.04
SID_0671,UID_029,1/28/2024 22:00,/home,Mobile,Safari,Windows,Referral,USA,London,730,8,0,0,364.52
SID_0672,UID_165,1/28/2024 23:00,/checkout,Desktop,Safari,Android,Social,USA,Delhi,484,4,0,0,463.91
SID_0673,UID_166,1/29/2024 0:00,/home,Mobile,Chrome,Windows,Referral,UK,Delhi,395,3,0,0,166.33
SID_0674,UID_083,1/29/2024 1:00,/product,Mobile,Chrome,macOS,Social,UK,Toronto,319,9,0,0,251.6
SID_0675,UID_136,1/29/2024 2:00,/home,Desktop,Chrome,Linux,Paid Search,USA,Berlin,432,4,0,0,7.04
SID_0676,UID_109,1/29/2024 3:00,/product,Mobile,Safari,Android,Social,Canada,Delhi,87,4,0,0,3.48
SID_0677,UID_065,1/29/2024 4:00,/cart,Desktop,Firefox,macOS,Referral,India,Berlin,550,9,0,1,120.06
SID_0678,UID_086,1/29/2024 5:00,/product,Desktop,Edge,Android,Referral,UK,New York,333,2,0,0,50.4
SID_0679,UID_145,1/29/2024 6:00,/product,Tablet,Edge,macOS,Social,India,Delhi,144,5,0,0,130.11
SID_0680,UID_071,1/29/2024 7:00,/contact,Tablet,Safari,Linux,Social,Germany,Delhi,239,4,0,0,88.52
SID_0681,UID_045,1/29/2024 8:00,/checkout,Tablet,Edge,Linux,Social,USA,Toronto,70,9,0,1,14.26
SID_0682,UID_132,1/29/2024 9:00,/checkout,Tablet,Chrome,iOS,Direct,Canada,Berlin,845,5,0,0,454.65
SID_0683,UID_036,1/29/2024 10:00,/cart,Mobile,Firefox,macOS,Referral,Germany,Delhi,202,9,0,0,4.11
SID_0684,UID_070,1/29/2024 11:00,/cart,Tablet,Edge,iOS,Referral,Germany,Delhi,263,9,0,0,368.04
SID_0685,UID_159,1/29/2024 12:00,/checkout,Desktop,Firefox,macOS,Direct,Germany,Toronto,822,2,0,0,76.07
SID_0686,UID_019,1/29/2024 13:00,/contact,Mobile,Chrome,iOS,Social,USA,Toronto,619,9,0,0,456.11
SID_0687,UID_189,1/29/2024 14:00,/checkout,Tablet,Edge,Linux,Paid Search,UK,Berlin,649,3,0,0,446.4
SID_0688,UID_108,1/29/2024 15:00,/contact,Desktop,Safari,Android,Social,USA,New York,822,4,0,1,326.95
SID_0689,UID_182,1/29/2024 16:00,/cart,Mobile,Firefox,iOS,Social,UK,New York,432,1,0,0,336.12
SID_0690,UID_167,1/29/2024 17:00,/home,Mobile,Chrome,macOS,Direct,Germany,London,68,1,0,0,2.67
SID_0691,UID_091,1/29/2024 18:00,/cart,Tablet,Firefox,macOS,Referral,Germany,Delhi,148,1,0,1,492.44
SID_0692,UID_090,1/29/2024 19:00,/cart,Mobile,Edge,Linux,Social,Canada,Berlin,364,9,0,0,438.92
SID_0693,UID_019,1/29/2024 20:00,/product,Desktop,Edge,macOS,Referral,UK,Delhi,365,8,0,1,447.55
SID_0694,UID_039,1/29/2024 21:00,/product,Mobile,Safari,Windows,Organic Search,Germany,Berlin,568,5,0,0,329.62
SID_0695,UID_126,1/29/2024 22:00,/product,Desktop,Chrome,Android,Referral,India,Berlin,645,5,0,1,172.39
SID_0696,UID_195,1/29/2024 23:00,/product,Mobile,Chrome,iOS,Paid Search,Canada,Berlin,103,9,0,0,446.82
SID_0697,UID_173,1/30/2024 0:00,/contact,Tablet,Safari,Android,Paid Search,USA,Delhi,220,3,0,1,145.76
SID_0698,UID_141,1/30/2024 1:00,/checkout,Desktop,Safari,Linux,Social,Canada,Toronto,353,3,0,1,281.36
SID_0699,UID_126,1/30/2024 2:00,/home,Mobile,Chrome,iOS,Referral,India,Delhi,176,7,1,0,49.87
SID_0700,UID_058,1/30/2024 3:00,/cart,Mobile,Firefox,iOS,Social,UK,Berlin,796,9,1,0,460.98
SID_0701,UID_148,1/30/2024 4:00,/contact,Mobile,Firefox,Windows,Direct,USA,London,313,6,0,0,70.39
SID_0702,UID_061,1/30/2024 5:00,/home,Desktop,Safari,Linux,Paid Search,USA,New York,242,2,0,1,112.45
SID_0703,UID_127,1/30/2024 6:00,/contact,Desktop,Firefox,macOS,Social,UK,Berlin,664,1,0,0,279.07
SID_0704,UID_105,1/30/2024 7:00,/contact,Desktop,Chrome,Windows,Direct,Canada,London,747,2,0,0,382.05
SID_0705,UID_167,1/30/2024 8:00,/cart,Tablet,Edge,Windows,Social,Germany,Toronto,781,1,0,0,309.68
SID_0706,UID_001,1/30/2024 9:00,/checkout,Tablet,Edge,Android,Referral,Canada,Berlin,423,9,0,0,116.07
SID_0707,UID_131,1/30/2024 10:00,/product,Desktop,Firefox,Android,Referral,India,London,368,8,0,0,0.47
SID_0708,UID_092,1/30/2024 11:00,/checkout,Mobile,Safari,Android,Referral,Germany,Berlin,827,7,0,1,378.58
SID_0709,UID_190,1/30/2024 12:00,/cart,Tablet,Safari,Windows,Referral,Canada,Delhi,51,3,0,0,492.6
SID_0710,UID_191,1/30/2024 13:00,/cart,Desktop,Safari,macOS,Organic Search,UK,London,800,8,0,1,404.96
SID_0711,UID_113,1/30/2024 14:00,/cart,Mobile,Safari,iOS,Direct,India,Delhi,898,2,0,0,230.1
SID_0712,UID_153,1/30/2024 15:00,/home,Tablet,Safari,Android,Direct,India,Delhi,134,2,1,0,451.88
SID_0713,UID_056,1/30/2024 16:00,/checkout,Mobile,Firefox,macOS,Referral,India,London,495,3,0,0,204.92
SID_0714,UID_161,1/30/2024 17:00,/checkout,Mobile,Edge,Linux,Organic Search,Germany,New York,488,7,0,0,262.47
SID_0715,UID_166,1/30/2024 18:00,/contact,Mobile,Edge,Android,Referral,USA,London,461,1,0,1,238.56
SID_0716,UID_117,1/30/2024 19:00,/contact,Mobile,Firefox,iOS,Organic Search,Germany,New York,799,8,0,1,223.81
SID_0717,UID_134,1/30/2024 20:00,/contact,Tablet,Safari,Linux,Referral,Canada,Berlin,745,7,0,0,387.6
SID_0718,UID_058,1/30/2024 21:00,/cart,Tablet,Firefox,Linux,Paid Search,USA,Berlin,851,4,0,0,263.38
SID_0719,UID_044,1/30/2024 22:00,/checkout,Tablet,Edge,iOS,Paid Search,Canada,London,803,5,0,0,158.36
SID_0720,UID_173,1/30/2024 23:00,/cart,Desktop,Chrome,Android,Social,USA,Berlin,648,1,0,1,129.08
SID_0721,UID_160,1/31/2024 0:00,/home,Tablet,Firefox,Windows,Referral,Germany,Toronto,792,4,0,1,18.87
SID_0722,UID_173,1/31/2024 1:00,/contact,Mobile,Safari,iOS,Direct,India,Delhi,250,1,1,1,291.6
SID_0723,UID_061,1/31/2024 2:00,/cart,Tablet,Edge,iOS,Social,UK,Delhi,408,1,0,0,114.98
SID_0724,UID_047,1/31/2024 3:00,/cart,Mobile,Edge,iOS,Paid Search,India,New York,251,1,1,0,74.07
SID_0725,UID_149,1/31/2024 4:00,/home,Desktop,Edge,Linux,Referral,Germany,Berlin,287,7,0,0,326.91
SID_0726,UID_080,1/31/2024 5:00,/product,Mobile,Edge,macOS,Social,USA,New York,742,7,0,0,340.6
SID_0727,UID_118,1/31/2024 6:00,/checkout,Mobile,Safari,Windows,Referral,India,Delhi,396,4,0,0,376.08
SID_0728,UID_164,1/31/2024 7:00,/product,Mobile,Chrome,Android,Paid Search,Germany,Delhi,799,2,0,0,251.79
SID_0729,UID_147,1/31/2024 8:00,/contact,Desktop,Edge,Android,Social,Canada,Berlin,378,3,0,0,447.03
SID_0730,UID_020,1/31/2024 9:00,/cart,Tablet,Firefox,macOS,Paid Search,UK,Toronto,254,8,0,1,468.17
SID_0731,UID_185,1/31/2024 10:00,/home,Tablet,Chrome,iOS,Organic Search,India,Toronto,743,8,0,1,403.69
SID_0732,UID_146,1/31/2024 11:00,/home,Desktop,Edge,Windows,Paid Search,USA,Berlin,767,6,0,0,317.8
SID_0733,UID_047,1/31/2024 12:00,/checkout,Mobile,Chrome,Android,Referral,Canada,Berlin,265,9,0,0,151.86
SID_0734,UID_049,1/31/2024 13:00,/product,Tablet,Firefox,Android,Direct,Germany,New York,212,9,0,0,491.47
SID_0735,UID_014,1/31/2024 14:00,/checkout,Desktop,Edge,iOS,Paid Search,UK,Berlin,741,4,0,1,137.07
SID_0736,UID_143,1/31/2024 15:00,/cart,Tablet,Firefox,macOS,Direct,USA,Toronto,898,1,0,1,101.33
SID_0737,UID_159,1/31/2024 16:00,/checkout,Desktop,Safari,Windows,Organic Search,Germany,Berlin,787,1,0,1,221.08
SID_0738,UID_001,1/31/2024 17:00,/home,Mobile,Edge,macOS,Social,Germany,New York,473,5,0,1,28.42
SID_0739,UID_117,1/31/2024 18:00,/home,Tablet,Edge,macOS,Social,India,New York,894,2,0,0,489.25
SID_0740,UID_054,1/31/2024 19:00,/contact,Desktop,Edge,Windows,Direct,India,New York,652,6,0,0,294.22
SID_0741,UID_118,1/31/2024 20:00,/contact,Tablet,Edge,Windows,Social,USA,New York,35,7,0,0,278.48
SID_0742,UID_003,1/31/2024 21:00,/cart,Tablet,Safari,Android,Paid Search,Germany,London,265,1,0,0,327.9
SID_0743,UID_144,1/31/2024 22:00,/product,Tablet,Edge,Android,Direct,India,Berlin,156,6,0,1,248.51
SID_0744,UID_185,1/31/2024 23:00,/checkout,Tablet,Chrome,Windows,Referral,UK,Delhi,133,8,0,0,16.03
SID_0745,UID_012,2/1/2024 0:00,/cart,Desktop,Edge,Linux,Paid Search,UK,Berlin,778,5,0,0,306.16
SID_0746,UID_074,2/1/2024 1:00,/contact,Mobile,Safari,Android,Paid Search,Germany,London,509,7,1,0,358.09
SID_0747,UID_016,2/1/2024 2:00,/checkout,Desktop,Edge,Linux,Paid Search,India,New York,184,6,0,1,208.37
SID_0748,UID_102,2/1/2024 3:00,/contact,Desktop,Chrome,Windows,Referral,USA,London,286,4,0,0,378.65
SID_0749,UID_152,2/1/2024 4:00,/checkout,Desktop,Safari,Android,Organic Search,USA,Toronto,264,7,0,0,113.5
SID_0750,UID_156,2/1/2024 5:00,/product,Mobile,Safari,macOS,Social,USA,Toronto,529,9,0,0,110.64
SID_0751,UID_117,2/1/2024 6:00,/cart,Tablet,Chrome,Windows,Direct,UK,Berlin,318,7,0,0,80.71
SID_0752,UID_008,2/1/2024 7:00,/checkout,Tablet,Chrome,iOS,Organic Search,India,Berlin,539,5,0,0,186
SID_0753,UID_122,2/1/2024 8:00,/home,Tablet,Chrome,Linux,Direct,India,Delhi,581,7,1,1,423.51
SID_0754,UID_092,2/1/2024 9:00,/home,Mobile,Chrome,Windows,Social,UK,Delhi,829,3,0,0,413.96
SID_0755,UID_164,2/1/2024 10:00,/checkout,Tablet,Chrome,Windows,Referral,USA,Toronto,738,2,1,1,191.41
SID_0756,UID_090,2/1/2024 11:00,/checkout,Mobile,Safari,Android,Paid Search,USA,New York,814,5,0,0,294.56
SID_0757,UID_136,2/1/2024 12:00,/checkout,Tablet,Safari,Android,Paid Search,Germany,London,805,4,0,0,360.41
SID_0758,UID_186,2/1/2024 13:00,/home,Tablet,Edge,Android,Referral,Canada,Delhi,598,5,0,1,120.6
SID_0759,UID_060,2/1/2024 14:00,/home,Desktop,Edge,iOS,Organic Search,India,Delhi,327,8,0,0,84.07
SID_0760,UID_178,2/1/2024 15:00,/checkout,Mobile,Firefox,Android,Organic Search,India,New York,639,4,0,0,486.05
SID_0761,UID_028,2/1/2024 16:00,/contact,Desktop,Edge,Windows,Direct,India,New York,166,9,1,1,308.78
SID_0762,UID_101,2/1/2024 17:00,/contact,Desktop,Edge,Android,Referral,Canada,Berlin,405,7,0,0,490.71
SID_0763,UID_041,2/1/2024 18:00,/product,Desktop,Chrome,macOS,Organic Search,Germany,London,116,7,0,1,168.88
SID_0764,UID_192,2/1/2024 19:00,/cart,Mobile,Chrome,Android,Referral,Canada,New York,448,8,0,0,351.52
SID_0765,UID_155,2/1/2024 20:00,/contact,Mobile,Edge,iOS,Social,USA,Delhi,783,6,0,0,111.3
SID_0766,UID_191,2/1/2024 21:00,/home,Tablet,Firefox,macOS,Paid Search,USA,Delhi,228,8,0,0,130.6
SID_0767,UID_145,2/1/2024 22:00,/contact,Desktop,Chrome,Windows,Paid Search,India,Toronto,492,3,0,1,255.95
SID_0768,UID_161,2/1/2024 23:00,/product,Tablet,Edge,Windows,Paid Search,UK,New York,466,1,0,0,159.81
SID_0769,UID_157,2/2/2024 0:00,/product,Desktop,Edge,Linux,Referral,India,Berlin,339,6,0,1,83.81
SID_0770,UID_141,2/2/2024 1:00,/cart,Mobile,Safari,macOS,Referral,UK,London,625,1,0,1,131.44
SID_0771,UID_046,2/2/2024 2:00,/contact,Mobile,Firefox,Linux,Direct,Canada,Berlin,783,9,0,0,17.87
SID_0772,UID_035,2/2/2024 3:00,/home,Mobile,Safari,macOS,Paid Search,USA,Delhi,310,2,1,0,352.21
SID_0773,UID_134,2/2/2024 4:00,/home,Desktop,Firefox,macOS,Direct,UK,Berlin,352,2,0,0,246.06
SID_0774,UID_082,2/2/2024 5:00,/checkout,Mobile,Chrome,iOS,Paid Search,Canada,Delhi,793,7,0,0,47.12
SID_0775,UID_115,2/2/2024 6:00,/home,Desktop,Firefox,Linux,Direct,USA,Delhi,731,2,0,0,85.85
SID_0776,UID_197,2/2/2024 7:00,/cart,Tablet,Edge,iOS,Direct,UK,Delhi,181,8,0,0,51.27
SID_0777,UID_047,2/2/2024 8:00,/cart,Desktop,Edge,macOS,Social,India,Delhi,331,6,0,1,306.3
SID_0778,UID_153,2/2/2024 9:00,/home,Tablet,Firefox,Windows,Direct,India,Delhi,307,7,0,1,47.11
SID_0779,UID_194,2/2/2024 10:00,/home,Desktop,Firefox,macOS,Referral,India,Toronto,680,7,0,1,377.14
SID_0780,UID_010,2/2/2024 11:00,/checkout,Tablet,Firefox,iOS,Direct,Canada,Berlin,717,6,0,1,10.26
SID_0781,UID_056,2/2/2024 12:00,/home,Mobile,Safari,Linux,Paid Search,India,Toronto,37,9,0,0,124.69
SID_0782,UID_030,2/2/2024 13:00,/checkout,Tablet,Firefox,Linux,Direct,Germany,Toronto,836,9,0,0,445.33
SID_0783,UID_109,2/2/2024 14:00,/checkout,Mobile,Chrome,iOS,Organic Search,USA,New York,264,7,0,1,359.27
SID_0784,UID_005,2/2/2024 15:00,/home,Mobile,Safari,Linux,Paid Search,Canada,New York,704,9,0,0,36.48
SID_0785,UID_119,2/2/2024 16:00,/product,Tablet,Safari,Android,Organic Search,India,New York,590,3,0,1,410.56
SID_0786,UID_033,2/2/2024 17:00,/product,Desktop,Firefox,Windows,Paid Search,USA,London,331,3,0,0,246.52
SID_0787,UID_118,2/2/2024 18:00,/checkout,Desktop,Chrome,Windows,Referral,UK,New York,67,1,1,0,423.39
SID_0788,UID_065,2/2/2024 19:00,/home,Desktop,Safari,Windows,Referral,India,Berlin,165,5,0,1,300.37
SID_0789,UID_146,2/2/2024 20:00,/product,Desktop,Edge,Linux,Referral,USA,Toronto,851,4,0,1,340.92
SID_0790,UID_177,2/2/2024 21:00,/home,Desktop,Safari,Linux,Organic Search,Germany,Berlin,450,2,0,0,496.75
SID_0791,UID_011,2/2/2024 22:00,/home,Mobile,Firefox,macOS,Social,UK,New York,248,9,0,1,116.17
SID_0792,UID_085,2/2/2024 23:00,/home,Desktop,Chrome,macOS,Paid Search,Germany,London,377,3,1,0,311.97
SID_0793,UID_026,2/3/2024 0:00,/contact,Mobile,Firefox,Windows,Referral,USA,London,837,8,0,0,230.16
SID_0794,UID_063,2/3/2024 1:00,/home,Mobile,Edge,Android,Paid Search,Germany,Toronto,575,6,0,1,19.73
SID_0795,UID_086,2/3/2024 2:00,/contact,Mobile,Edge,macOS,Organic Search,USA,Berlin,893,5,0,0,7.24
SID_0796,UID_059,2/3/2024 3:00,/checkout,Tablet,Edge,macOS,Social,USA,Delhi,108,1,0,0,59.61
SID_0797,UID_027,2/3/2024 4:00,/product,Tablet,Firefox,Linux,Organic Search,Germany,Berlin,777,4,1,0,324.55
SID_0798,UID_177,2/3/2024 5:00,/product,Mobile,Safari,Android,Paid Search,USA,New York,302,3,0,0,283.58
SID_0799,UID_161,2/3/2024 6:00,/product,Tablet,Firefox,Windows,Social,India,Delhi,190,1,0,0,276.71
SID_0800,UID_098,2/3/2024 7:00,/product,Desktop,Chrome,macOS,Social,USA,London,716,5,0,0,15.93
SID_0801,UID_105,2/3/2024 8:00,/product,Desktop,Safari,Android,Organic Search,Canada,Toronto,337,6,0,0,234.65
SID_0802,UID_099,2/3/2024 9:00,/product,Mobile,Edge,Android,Referral,USA,Toronto,403,2,0,1,462.31
SID_0803,UID_129,2/3/2024 10:00,/product,Desktop,Firefox,Windows,Paid Search,Canada,London,762,3,0,0,198.8
SID_0804,UID_149,2/3/2024 11:00,/checkout,Mobile,Edge,Android,Direct,USA,New York,38,6,1,1,312.46
SID_0805,UID_055,2/3/2024 12:00,/home,Mobile,Edge,Android,Direct,USA,London,830,4,0,0,389.91
SID_0806,UID_006,2/3/2024 13:00,/cart,Desktop,Chrome,Android,Organic Search,Germany,New York,473,9,0,0,391.96
SID_0807,UID_197,2/3/2024 14:00,/contact,Tablet,Safari,macOS,Paid Search,India,Delhi,142,5,1,0,259.64
SID_0808,UID_095,2/3/2024 15:00,/cart,Desktop,Chrome,Windows,Paid Search,India,London,234,4,0,0,428.98
SID_0809,UID_133,2/3/2024 16:00,/cart,Desktop,Chrome,Android,Organic Search,UK,New York,434,2,0,0,195.69
SID_0810,UID_102,2/3/2024 17:00,/home,Mobile,Chrome,Android,Paid Search,Germany,Delhi,727,6,0,0,444.35
SID_0811,UID_003,2/3/2024 18:00,/home,Mobile,Edge,macOS,Referral,Germany,London,882,2,0,0,120.11
SID_0812,UID_181,2/3/2024 19:00,/home,Mobile,Chrome,Windows,Organic Search,India,Toronto,226,7,0,0,140.11
SID_0813,UID_023,2/3/2024 20:00,/product,Mobile,Chrome,Linux,Referral,Germany,London,807,3,1,0,26.56
SID_0814,UID_053,2/3/2024 21:00,/checkout,Tablet,Safari,macOS,Paid Search,India,Berlin,803,9,0,0,397.79
SID_0815,UID_165,2/3/2024 22:00,/product,Tablet,Safari,Windows,Organic Search,Germany,London,789,5,0,0,208.53
SID_0816,UID_083,2/3/2024 23:00,/checkout,Tablet,Chrome,Android,Paid Search,USA,Berlin,144,8,0,1,114.56
SID_0817,UID_145,2/4/2024 0:00,/checkout,Mobile,Safari,Windows,Organic Search,India,Delhi,150,6,0,0,115.9
SID_0818,UID_085,2/4/2024 1:00,/cart,Mobile,Safari,Windows,Paid Search,India,London,682,8,0,0,450.7
SID_0819,UID_078,2/4/2024 2:00,/cart,Mobile,Chrome,Windows,Referral,Canada,Delhi,94,3,0,0,416.96
SID_0820,UID_110,2/4/2024 3:00,/checkout,Tablet,Edge,Linux,Referral,Germany,Delhi,305,3,1,1,276.77
SID_0821,UID_001,2/4/2024 4:00,/checkout,Mobile,Chrome,Windows,Paid Search,Germany,New York,854,5,0,0,308.06
SID_0822,UID_051,2/4/2024 5:00,/product,Desktop,Safari,Linux,Organic Search,India,Delhi,268,3,0,1,237.16
SID_0823,UID_173,2/4/2024 6:00,/product,Desktop,Edge,Android,Direct,USA,Delhi,331,8,0,0,195.83
SID_0824,UID_004,2/4/2024 7:00,/cart,Mobile,Firefox,Linux,Referral,USA,London,421,8,0,1,457.74
SID_0825,UID_190,2/4/2024 8:00,/home,Desktop,Edge,Android,Referral,USA,London,551,2,0,1,62.81
SID_0826,UID_193,2/4/2024 9:00,/checkout,Desktop,Safari,Android,Direct,Germany,Toronto,398,4,0,1,209.22
SID_0827,UID_113,2/4/2024 10:00,/product,Tablet,Edge,Linux,Paid Search,Canada,New York,262,1,0,0,172.28
SID_0828,UID_032,2/4/2024 11:00,/cart,Mobile,Chrome,macOS,Organic Search,India,Delhi,224,4,0,0,249.08
SID_0829,UID_034,2/4/2024 12:00,/product,Mobile,Firefox,iOS,Paid Search,UK,New York,41,4,0,0,228.82
SID_0830,UID_092,2/4/2024 13:00,/checkout,Tablet,Firefox,Windows,Social,Canada,Berlin,718,9,0,0,259.44
SID_0831,UID_095,2/4/2024 14:00,/checkout,Desktop,Firefox,iOS,Referral,UK,Delhi,206,3,0,1,69.96
SID_0832,UID_072,2/4/2024 15:00,/contact,Desktop,Safari,Windows,Social,Canada,New York,246,2,0,0,256.57
SID_0833,UID_039,2/4/2024 16:00,/home,Mobile,Safari,Windows,Referral,USA,Toronto,40,9,0,0,121.21
SID_0834,UID_154,2/4/2024 17:00,/contact,Desktop,Firefox,Android,Referral,Germany,Toronto,475,9,0,0,92.17
SID_0835,UID_162,2/4/2024 18:00,/cart,Tablet,Edge,Windows,Social,UK,Delhi,659,1,0,0,32.42
SID_0836,UID_182,2/4/2024 19:00,/product,Tablet,Firefox,Windows,Social,Canada,Berlin,193,6,0,0,381.33
SID_0837,UID_118,2/4/2024 20:00,/cart,Mobile,Edge,Linux,Paid Search,Germany,Toronto,580,8,0,1,213.72
SID_0838,UID_003,2/4/2024 21:00,/checkout,Tablet,Edge,iOS,Social,UK,Toronto,82,3,0,0,313.32
SID_0839,UID_123,2/4/2024 22:00,/contact,Tablet,Safari,Linux,Paid Search,India,Berlin,247,9,0,0,363.8
SID_0840,UID_050,2/4/2024 23:00,/contact,Mobile,Edge,Windows,Paid Search,Canada,New York,747,2,0,0,339.66
SID_0841,UID_012,2/5/2024 0:00,/contact,Tablet,Firefox,Android,Paid Search,India,Toronto,853,6,0,0,235.25
SID_0842,UID_193,2/5/2024 1:00,/cart,Tablet,Safari,Linux,Referral,USA,London,389,1,0,0,193.95
SID_0843,UID_054,2/5/2024 2:00,/checkout,Tablet,Chrome,Linux,Referral,India,Toronto,414,7,1,0,187.98
SID_0844,UID_133,2/5/2024 3:00,/product,Desktop,Chrome,macOS,Social,India,New York,85,3,0,1,320.02
SID_0845,UID_057,2/5/2024 4:00,/product,Mobile,Safari,Windows,Referral,Canada,New York,147,7,0,1,247.4
SID_0846,UID_145,2/5/2024 5:00,/cart,Mobile,Firefox,Android,Social,USA,Delhi,282,4,0,1,424.57
SID_0847,UID_112,2/5/2024 6:00,/contact,Mobile,Chrome,Linux,Referral,India,London,827,9,1,0,437.35
SID_0848,UID_047,2/5/2024 7:00,/home,Desktop,Chrome,Linux,Organic Search,Germany,New York,809,5,0,1,85.28
SID_0849,UID_151,2/5/2024 8:00,/cart,Desktop,Edge,Android,Organic Search,UK,Berlin,832,3,0,1,68.12
SID_0850,UID_085,2/5/2024 9:00,/cart,Mobile,Edge,Windows,Social,India,London,874,8,0,1,315.2
SID_0851,UID_142,2/5/2024 10:00,/checkout,Desktop,Firefox,macOS,Referral,USA,London,209,6,0,0,150.61
SID_0852,UID_066,2/5/2024 11:00,/product,Mobile,Safari,Linux,Referral,India,Berlin,444,2,0,1,9.29
SID_0853,UID_075,2/5/2024 12:00,/cart,Desktop,Firefox,macOS,Paid Search,UK,Toronto,899,3,0,1,444.32
SID_0854,UID_179,2/5/2024 13:00,/cart,Tablet,Safari,iOS,Direct,USA,Berlin,264,8,0,1,113.45
SID_0855,UID_103,2/5/2024 14:00,/contact,Tablet,Chrome,Windows,Social,Canada,Berlin,884,7,0,0,464.64
SID_0856,UID_166,2/5/2024 15:00,/contact,Mobile,Edge,iOS,Direct,USA,Toronto,737,6,0,1,358.72
SID_0857,UID_192,2/5/2024 16:00,/home,Desktop,Firefox,iOS,Direct,Canada,Toronto,849,1,0,1,381.33
SID_0858,UID_038,2/5/2024 17:00,/checkout,Desktop,Firefox,iOS,Social,USA,Toronto,109,9,0,0,100.73
SID_0859,UID_050,2/5/2024 18:00,/home,Tablet,Safari,Windows,Referral,UK,Toronto,676,3,0,0,117.1
SID_0860,UID_098,2/5/2024 19:00,/contact,Tablet,Safari,Windows,Social,UK,Toronto,51,5,0,1,260.63
SID_0861,UID_082,2/5/2024 20:00,/product,Desktop,Firefox,Android,Direct,USA,Berlin,506,7,0,0,86.05
SID_0862,UID_030,2/5/2024 21:00,/contact,Desktop,Safari,macOS,Referral,India,Delhi,872,7,1,0,152.72
SID_0863,UID_079,2/5/2024 22:00,/checkout,Desktop,Firefox,macOS,Organic Search,UK,Delhi,469,3,0,0,160.73
SID_0864,UID_091,2/5/2024 23:00,/contact,Desktop,Firefox,Android,Social,Canada,New York,766,4,0,1,79.81
SID_0865,UID_179,2/6/2024 0:00,/checkout,Desktop,Firefox,Android,Social,Canada,Delhi,599,7,0,0,102.59
SID_0866,UID_191,2/6/2024 1:00,/checkout,Desktop,Chrome,iOS,Referral,Germany,Delhi,122,8,0,0,394.28
SID_0867,UID_052,2/6/2024 2:00,/checkout,Mobile,Safari,Android,Organic Search,Canada,Berlin,221,2,0,0,83.6
SID_0868,UID_166,2/6/2024 3:00,/checkout,Desktop,Edge,Linux,Organic Search,Germany,Toronto,132,9,0,1,14.23
SID_0869,UID_079,2/6/2024 4:00,/checkout,Tablet,Edge,macOS,Referral,USA,Toronto,425,7,0,0,314.68
SID_0870,UID_030,2/6/2024 5:00,/product,Mobile,Safari,Android,Paid Search,USA,Berlin,36,8,0,1,487.99
SID_0871,UID_106,2/6/2024 6:00,/home,Desktop,Firefox,Linux,Social,USA,Delhi,669,6,0,1,165.61
SID_0872,UID_051,2/6/2024 7:00,/cart,Tablet,Edge,Linux,Social,India,Berlin,596,6,0,0,59.33
SID_0873,UID_081,2/6/2024 8:00,/home,Mobile,Edge,Linux,Direct,India,New York,260,9,0,0,285.19
SID_0874,UID_133,2/6/2024 9:00,/checkout,Tablet,Safari,Linux,Referral,Germany,Toronto,603,4,0,0,453.18
SID_0875,UID_029,2/6/2024 10:00,/product,Desktop,Edge,iOS,Direct,Canada,London,269,5,0,0,392.03
SID_0876,UID_132,2/6/2024 11:00,/contact,Desktop,Firefox,Linux,Direct,Canada,New York,119,9,0,0,311.26
SID_0877,UID_138,2/6/2024 12:00,/product,Desktop,Safari,iOS,Organic Search,USA,New York,261,1,0,1,157.53
SID_0878,UID_184,2/6/2024 13:00,/checkout,Desktop,Firefox,iOS,Social,UK,Berlin,486,4,0,1,270.94
SID_0879,UID_145,2/6/2024 14:00,/product,Mobile,Edge,Linux,Direct,India,Delhi,262,7,0,0,45.62
SID_0880,UID_074,2/6/2024 15:00,/product,Mobile,Edge,macOS,Organic Search,India,Toronto,383,9,0,0,339.47
SID_0881,UID_017,2/6/2024 16:00,/checkout,Tablet,Firefox,Linux,Referral,USA,London,362,6,0,0,362.55
SID_0882,UID_084,2/6/2024 17:00,/product,Desktop,Chrome,Linux,Direct,India,New York,468,8,0,0,482.52
